"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"1",-0.232652763103579,-0.0769285490817395,0.0797047483203422,0.231047870956152,0.371659594942529,0.496856730659668,0.602714122751118,0.686064650123784,0.744499225947924,0.776366797657152,0.780774346948436,0.757586889782101,0.707427476381825,0.631675251127137,0.532386494834257,0.412114812488447,0.27386694225132,0.121102504022915,-0.042266000558313,-0.211873188115482,-0.382900793533291,-0.550077669958017,-0.707679788797515,-0.849530239721219,-0.968999230660139,-1.05900442770269,-1.11222169050237,-1.12225635326968,-1.08432165682654,-0.995266280167678,-0.853574340460598,-0.659365393045589,-0.414394431435726,-0.122051887316868,0.212636369452341,0.583009030840473,0.980769350643313,1.39598514448387,1.81716241301983,2.23242956862939,2.63109287515397,3.00383747819739,3.34272743578937,3.64120571838554,3.8940942088675,4.09759370254273,4.24928390714466,4.34812344283263,4.39444984219193,4.38997955023374,4.33780450258173,4.24213206764875,4.10749802954013,3.93850653023041,3.73982664774988,3.51619239618458,3.27240272567629,3.01332152242254,2.7438776086766,2.4690647427475,2.193941619,1.92363186785464,1.6633240456866,1.41820541226997,1.19294954435823,0.991326232709054,0.816177229436899,0.669416248012997,0.552028963265354,0.464073011378757,0.404677989894765,0.372045457711715,0.363448935084722,0.375233903625675,0.402817806303241,0.440716193099493,0.483187001634969,0.525342877325979,0.563351300632865,0.59443490984589,0.616871501085235,0.629994028301,0.634190603273203,0.630904495611781,0.622634132756593,0.612933099977413,0.606410140373936,0.60872703789258,0.626226550996173,0.664418482188403,0.727314893019579,0.817413769339766,0.93569902129879,1.08164048334621,1.25319391423138,1.44680099700336,1.65738933901099,1.87837247190287,2.10164985162733,2.31760685843249
"2",0.821814715456488,1.05872634141997,1.29999433664981,1.53408894409784,1.75104305963034,1.94245223202811,2.10147466298637,2.22283120711486,2.30280537193778,2.33924331789381,2.33155385833608,2.28070845953224,2.18924124066437,2.06123933904359,1.90195079746467,1.71689159687257,1.51162619907286,1.29176629806349,1.06297082003477,0.830945923369423,0.601444998642535,0.380268668621587,0.173264788266441,-0.013671555270663,-0.174598042645091,-0.303525377693599,-0.394575619168059,-0.442862198726553,-0.444999646966514,-0.399124278699616,-0.304894192951774,-0.163489272963147,0.0223888138118647,0.248516615704619,0.50914889683223,0.797018637097572,1.10333703218928,1.41779349358173,1.72863190645416,2.02387723561918,2.29294662889761,2.52685764157381,2.71822826815665,2.86127694237946,2.95182253720005,2.98728436480071,2.9666821765882,2.89063616319377,2.76136695447313,2.58269561950648,2.36003908455108,2.10006189743695,1.80962235665924,1.49542427577392,1.16401240135038,0.821772412971457,0.474930923233355,0.129555477745729,-0.208445444868371,-0.533322432972475,-0.839485141916691,-1.12150229403772,-1.37410168742453,-1.59222766374305,-1.77148575632572,-1.90848122088984,-2.00084008194502,-2.04720913279313,-2.04725593552836,-2.00166882103717,-1.9121568889983,-1.78145000788281,-1.61329881495403,-1.41247471626756,-1.18476988667133,-0.936971643758233,-0.676230971441329,-0.40897230564526,-0.140697384314556,0.124015068957295,0.381509344927879,0.629052748705824,0.86483559975083,1.08797123187364,1.29849599323607,1.49736924635098,1.68647336808229,1.86861243529172,2.0472812231971,2.22572526430071,2.40652810901314,2.59160118403869,2.78218379237537,2.97884311331486,3.18147420244259,3.38929999163764,3.6008712890728,3.81406677921457,4.02609302282316,4.23348445695244
"3",1.82488786106501,1.68267181029763,1.53208497167164,1.38087183601611,1.2354037786526,1.10067905939521,0.980322822550526,0.876587096917684,0.790350795788317,0.721119716946581,0.667026542669148,0.624830839725207,0.589919059376465,0.55632274543111,0.517459558340807,0.467820826774958,0.403386283390666,0.321626424596527,0.221502510552634,0.103466565170572,-0.0305386238865752,-0.177079505204232,-0.331231763616328,-0.486580320205297,-0.635219332302076,-0.767752762679415,-0.873647279400214,-0.943193695942345,-0.968643081032993,-0.944252863306265,-0.866286831303188,-0.733015133471708,-0.544714278166693,-0.303667133649931,-0.0141629280901286,0.317502750437086,0.683027953949162,1.07210437455664,1.47250157729075,1.87142188215399,2.25727995363053,2.61993280086036,2.95067981272163,3.24226275783069,3.48886578454208,3.68611542094852,3.8310805748809,3.92227253390832,3.95964496533806,3.94459391621557,3.87995480096018,3.76977346167669,3.61861332436155,3.43132645921451,3.21305056827422,2.96920898541832,2.70551067636339,2.42795023866494,2.14280790171746,1.85664952675434,1.57632660684798,1.30897626690967,1.06202124432407,0.843042927909052,0.658799017202017,0.514475622007166,0.413640765528938,0.358244384372012,0.348618328541298,0.383476361441947,0.459914159879341,0.573409314059102,0.717821327587088,0.885391617469393,1.06674351411234,1.250931506124,1.42665472949634,1.58435199953015,1.7165787463525,1.81800762287729,1.88542850480521,1.91774849062379,1.91599190160736,1.88330028181707,1.82493239810088,1.74826424009356,1.66278902021671,1.58011307431358,1.51323538557176,1.47361598173754,1.46988863324017,1.50782922228793,1.59035574286815,1.71752830074717,1.88654911347036,2.09176251036214,2.32465493252593,2.57385493284421,2.82513317597848,3.06140243836927
"4",3.97830190900144,3.57560870821497,3.16014162248046,2.74920323659393,2.35738072646957,1.99654585913983,1.67585499275533,1.40174907658489,1.17795365101555,1.00547884755257,0.882619388819374,0.804954588557632,0.765348351627197,0.753977256463291,0.759473443684922,0.771527343156193,0.781527324962462,0.782563338896787,0.769426914459926,0.738611160860338,0.688310767014182,0.61842200154532,0.530542712785311,0.427972328773416,0.315711857256598,0.20046344176276,0.0903551270097299,-0.00658891270866969,-0.0833344513349872,-0.133873169115677,-0.153222652601102,-0.137426394645528,-0.0835537944071321,0.0102998426520057,0.145013304765897,0.320439473864649,0.535405325574457,0.787711929217617,1.07414892484584,1.39072738580876,1.73298567547717,2.09602897720152,2.47452930034158,2.86272548026636,3.25442317835414,3.64299488199251,4.0213799045783,4.38208438551763,4.71718129022588,5.01831041012773,5.27668452850978,5.4835580253235,5.63164502329934,5.7155879927496,5.73196391742116,5.67928429449543,5.55799513458838,5.37047696175054,5.12104481346696,4.81594824065728,4.46337130767567,4.07343259231085,3.65818514874495,3.2313736657229,2.80655551678179,2.39567023073642,2.00895055585946,1.65492245988146,1.3404051299908,1.07051097283378,0.848645614514498,0.676507900594966,0.554089896095033,0.47967688549242,0.449847372722711,0.459501673773725,0.502566494690017,0.573211352316134,0.666067431191795,0.776227936546884,0.899248094301457,1.03114515106573,1.16839837414009,1.30794905151508,1.44720049187143,1.58401802458002,1.7167289997019,1.84412257988349,1.96541316529597,2.0800915704433,2.18785967411715,2.28862881365002,2.38251978491518,2.46986284232676,2.55119769883966,2.62727352594961,2.69904895369314,2.76769207064761,2.83458042393117,2.90130101920279
"5",1.19472396501723,0.779116992668163,0.342189878065136,-0.0889580220122791,-0.491581490787555,-0.84728945148721,-1.14204496734081,-1.36616524158096,-1.51432161744332,-1.58553957816658,-1.58319874699249,-1.51503288716583,-1.39312990193444,-1.23388605247362,-1.05614273728742,-0.87694333619347,-0.71049040451843,-0.568139739741047,-0.458400381492121,-0.386934611554516,-0.356557953863163,-0.367239174505052,-0.416100281719238,-0.497416525896841,-0.60261639958104,-0.720282428959126,-0.836641898929532,-0.938294334684123,-1.01379131982724,-1.05370060723123,-1.05060611903647,-0.999107946651315,-0.895822350752156,-0.739381761283384,-0.5304347774574,-0.271646167754619,0.0323031300765355,0.374716009019635,0.746939786016742,1.13934084187171,1.54258477618892,1.9478018589322,2.34658705566151,2.73100002753292,3.09356513129863,3.42727141930696,3.72557263950233,3.9823872354253,4.19209834621255,4.34955380659686,4.45006914779751,4.48965566518755,4.46571062307631,4.37724532237679,4.22488810149592,4.01088433633461,3.73909644028776,3.41500386424421,3.04570309658679,2.63990766319229,2.20794812743148,1.76177209016909,1.31494414856799,0.882375816175426,0.47823582284616,0.114359131479965,-0.199851973185306,-0.457427884573716,-0.653831674271267,-0.786959092025878,-0.857138565747401,-0.86713120150761,-0.822130783540207,-0.72976377424082,-0.600089314167006,-0.445537680481506,-0.279393781430696,-0.113178980980196,0.0438199600144708,0.184551643580173,0.304200034626187,0.400184460944183,0.472159613208234,0.522015544974811,0.553877672682787,0.574106775653432,0.591298996090418,0.616281682677665,0.661382890072973,0.737458986920674,0.852589442949124,1.01204475796646,1.21828646186063,1.4709671145993,1.76693030622998,2.10021065687992,2.46203381675617,2.84081646614557,3.22216631541471,3.58888210500998
"6",0.27597380501823,0.366923093922338,0.461056103360841,0.549361352132374,0.624057854014731,0.678595117764868,0.707653147118901,0.707142440792105,0.674203992478919,0.607209290852941,0.505760319566929,0.370689557252804,0.204059977521645,0.00915883839614009,-0.209755072883475,-0.448027045197166,-0.700747905368615,-0.962754823054754,-1.22863131074579,-1.49270722376518,-1.74905876026965,-1.99150846124919,-2.21362521052705,-2.40872423475975,-2.56986710343705,-2.68986205553229,-2.76146652268717,-2.77851276613875,-2.73655987071445,-2.63292020350608,-2.46665941386991,-2.23859643342668,-1.95130347606152,-1.60910603792405,-1.2180828974283,-0.786066115252757,-0.322641034340354,0.16085372010155,0.651409282271422,1.13568226810021,1.60174919914416,2.03933325026928,2.4398042842376,2.79617885170721,3.10312019123222,3.35693822926278,3.55558958014509,3.69867754612136,3.78745211732987,3.82480997180492,3.81528941966584,3.76468616148068,3.67889045173516,3.56350285719641,3.4238292011019,3.26488056315948,3.09137327954735,2.9077289429141,2.71807440237867,2.52624176353037,2.33576838842888,2.14989689560425,1.9715751572889,1.80343815251469,1.64766755835771,1.50588485039711,1.37914465678554,1.26793475824919,1.17217608808778,1.09122273217453,1.02386192895619,0.968314069453046,0.922232697258896,0.88270450854106,0.846249352040385,0.808842862841306,0.766474203175005,0.716108975649704,0.65586246939193,0.58499993947577,0.503936606922875,0.414237658702459,0.318618247731296,0.220943492873726,0.126228478941648,0.0406382566945255,-0.0285121571606145,-0.0727606548743547,-0.0830033111115387,-0.0515503305664943,0.0269711608285104,0.155594932993018,0.335015651698388,0.563588878567762,0.837331071076117,1.14991958255022,1.49269266216865,1.8546494549618,2.22245000181186,2.58041523945283
"7",0.215175325904618,0.439879033658306,0.654958591750218,0.863549403010641,1.06777468918517,1.26874549093469,1.46656066783541,1.66030689837885,1.84805867997183,2.02687832893645,2.19281598051016,2.34090958884569,2.46518492701108,2.55867351567995,2.61414227779672,2.62575519827686,2.58948169654249,2.50309895008061,2.36619189444307,2.18015322324663,1.94818338817292,1.67529059896844,1.36829082344458,1.0358077874776,0.688272975008655,0.33792499085684,-0.00158549517262078,-0.317391494422684,-0.598681524481433,-0.83675122132278,-1.02500333930648,-1.15894775117809,-1.23620144806905,-1.25648853949657,-1.22164025336375,-1.13559493595948,-1.0043980519585,-0.836202184421383,-0.641183969237891,-0.430207988589184,-0.213071842407256,0.00172066453190607,0.20695955720455,0.396728690339151,0.566405748416425,0.71266224566932,0.833463526083018,0.928068763394934,0.997030961094721,1.04219695242426,1.06670324898896,1.07466053521449,1.07019884893975,1.05715207587363,1.03905379820627,1.0191372946091,1.00033554023479,0.985281206717295,0.976306662171826,0.975443971194862,0.984424894864146,1.00468089073869,1.03734310853515,1.0832140445086,1.14254822176344,1.21488521224622,1.29903925574628,1.39309925989575,1.49442880016956,1.59966611988542,1.70472413020383,1.80479041012809,1.89432720650429,1.96707143402129,2.01603467521077,2.03354428564154,2.01225630710396,1.94690421452044,1.83461354829735,1.67490242179651,1.46968152133521,1.22325410618623,0.942316008577788,0.635955633693598,0.315653959672829,-0.00471546238988145,-0.308886508444414,-0.578206420061188,-0.792679527490815,-0.935214137972305,-0.993487395226291,-0.959991101800694,-0.832031719070685,-0.611730367238725,-0.306022825334517,0.073340468784949,0.509794418435411,0.981959268105368,1.46364060345602,1.9238293513213
"8",0.330145362001334,-0.509490281360351,-1.44393246787382,-2.35952294674176,-3.16146261548713,-3.77381151995318,-4.13948885430342,-4.22027296102164,-3.99680133091193,-3.46857060309862,-2.65393656502633,-1.59011415245998,-0.33317744948473,1.04213452863223,2.45032200684822,3.81312480546743,5.06394614042966,6.14787779385137,7.02170011402574,7.65388201542261,8.02458097868856,8.12564305064683,7.96060284429736,7.5446835388168,6.90479687955847,6.07954052832892,5.11755523482173,4.06839388945806,2.97723267529304,1.8846564404128,0.826658697934456,-0.165358373993877,-1.06458393219308,-1.84879846845307,-2.50037380953273,-3.00627311715999,-3.35805088803174,-3.55185295381394,-3.588366182796,-3.47200943278445,-3.20987089642852,-2.81157076013192,-2.28926118310386,-1.65762629735909,-0.933882207717893,-0.137776991806071,0.708409299945027,1.57986464429853,2.44924504521203,3.28667453383763,4.05976869717145,4.73542285542356,5.28522365142667,5.687237228006,5.92603275662886,5.99268243740467,5.88476149908494,5.60634819906329,5.16802382337544,4.58687268669919,3.88648213235447,3.0969425323033,2.25484715183907,1.4024050524966,0.580577320394807,-0.176148633826532,-0.840083956048978,-1.39033834867545,-1.81282007063023,-2.10023593735897,-2.25209132082868,-2.27469014952772,-2.18113490846583,-1.99132663917407,-1.73196493970492,-1.43637202707478,-1.14015728831882,-0.873732332061521,-0.660964305978581,-0.519173724728309,-0.459134469951616,-0.485073790272026,-0.594672301295669,-0.77906398561128,-1.02283619279021,-1.30402963938641,-1.59413840893644,-1.85812271237187,-2.0566515698804,-2.15522823865876,-2.12819729747437,-1.95884310663751,-1.63938980800125,-1.17100132496159,-0.563781362457274,0.163226593030063,0.982039273475937,1.85573362931308,2.73844682943134,3.57537626117771
"9",1.64425187257313,1.28486955361383,0.889888037521613,0.499702174681734,0.147905820232053,-0.138708165936986,-0.340147919182357,-0.44322257010844,-0.441542244567033,-0.335518063657345,-0.132362143725999,0.153912403632972,0.502491471578119,0.885833645226106,1.27266909406731,1.63482902007347,1.94892407539026,2.19635391219912,2.36330718271729,2.44076153919776,2.4244836339293,2.31502911923646,2.11774264747957,1.84275787105471,1.50499744239378,1.12417174610933,0.723992828844518,0.327805370664638,-0.0439439536841859,-0.373809171036535,-0.647345009807709,-0.853106899993705,-0.982650973171236,-1.03053406249772,-0.994313702711295,-0.87454813013079,-0.674796282655758,-0.401617799766454,-0.0644970681552615,0.325378501603049,0.756723165305688,1.21836024072388,1.69922213923733,2.18835036583419,2.67489551911112,3.14811729127325,3.59738446813417,4.01217492911594,4.38207564724913,4.69678268917277,4.94610769506992,5.12047035377204,5.212388787943,5.21697202918337,5.13192649796607,4.95755600363629,4.69676174441155,4.35504230738166,3.94049366850875,3.46380919262724,2.93827963344388,2.37979313353771,1.80683516443062,1.24009562905342,0.699428880003014,0.201539243831504,-0.240162869585085,-0.615560967046818,-0.917832472029872,-1.1434487246865,-1.29217498184507,-1.36707041701003,-1.37448812036193,-1.32407509875742,-1.22877227572923,-1.10472828532043,-0.969175181876104,-0.836760953040387,-0.718889670092589,-0.623720423673534,-0.556167323785553,-0.517899499792493,-0.507341100419709,-0.519671293754071,-0.546824267243961,-0.577489227699272,-0.597110401291409,-0.587893628589021,-0.52996546244295,-0.406089514156723,-0.203737457546813,0.0848600834360047,0.462713534706655,0.928074372045692,1.47443512109942,2.09052935737978,2.7603317062644,3.46305784299663,4.17316449268546,4.86034943030558
"10",-2.09918741464214,-2.24557771449471,-2.42370336604908,-2.59663468407298,-2.73361102984895,-2.8100408111744,-2.80750148236158,-2.71373954423758,-2.52267054414434,-2.23437907593863,-1.85511877999207,-1.39731234319112,-0.8795514989371,-0.32653158520118,0.233611785575301,0.775367990648013,1.27734200741545,1.72226289469498,2.09698379272285,2.39248192315421,2.60385858906308,2.73033917494234,2.77527314670381,2.74613405167813,2.65451951861487,2.51615017578346,2.35019887359208,2.17556246062731,2.00870231324646,1.86355670175846,1.75154079042379,1.68154663745455,1.65994319501442,1.69057630921866,1.77476872013412,1.91132006177926,2.09650686212409,2.32408254309026,2.5853505773579,2.87034121301544,3.16935705964399,3.47317284509637,3.77303544596642,4.06066388758894,4.32824934403973,4.5684551381356,4.77441674143436,4.9397417742348,5.05851000557671,5.12527335324088,5.1350594706361,5.08364435021091,4.96837730746291,4.78845358435055,4.54491793618008,4.24066463160562,3.88043745262907,3.4708296946002,3.02028416621658,2.53909318952363,2.03939859991458,1.5351917461305,1.04231343948028,0.57812104003822,0.158912589417289,-0.202034313551779,-0.494584435645268,-0.711744909246486,-0.849665232345776,-0.907637268540498,-0.888095247035046,-0.796615762640838,-0.641917775776321,-0.435862612466961,-0.193453964345266,0.0672474832539407,0.327227783660966,0.570151723730169,0.783016287801787,0.956151711676067,1.08322148261328,1.16122233933369,1.19048427201761,1.17467052230534,1.1207775832972,1.03913519955352,0.943406367094667,0.850581107742958,0.779882290508856,0.748313440639356,0.768703729276461,0.849659935972365,0.995566448689469,1.20658526380035,1.47865598608781,1.80349582874483,2.16859961337458,2.55723976999045,2.94846633701603,3.31710696128506
